DriveID,DriveLabel,Path,Depth,Type,Name,Subdirs,Files,ItemCount,FileTypes,Size,SizeUnit
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05172749769554.zip,,,,,16.26,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8879a79b91d568536ee8.zip,,,,,2.12,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8776a57b3b0da1bdf7a1.zip,,,,,292.9,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05184705025132.zip,,,,,37.21,MB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05173359408926.zip,,,,,59.39,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b887e361e830ddf9744a1.zip,,,,,1.7,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b875ec6ee021eb44e7b60.zip,,,,,34.18,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8880585edb61d2afb68a.zip,,,,,530.61,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87790c3439c2501b997e.zip,,,,,288.86,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05183940119970.zip,,,,,67.18,MB
3E4065FE,Cell 7,E:\,0,File,DroneCapture_Orthomosaic_WedNov05172329318402.zip,,,,,99.65,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88838590c99a0fff59ff.zip,,,,,1.55,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8777326ac06b835326f0.zip,,,,,768.78,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05174054055015.zip,,,,,8.88,MB
3E4065FE,Cell 7,E:\,0,File,RGB2_Orthomosaic_WedNov05173424864961.zip,,,,,638.24,MB
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05180047677184.zip,,,,,23.48,MB
3E4065FE,Cell 7,E:\,0,File,Thermal2_RadiometricThermal_WedNov05173409434989.zip,,,,,75.97,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88885cdc82c63e3d5cdf.zip,,,,,281.26,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b877ddbfc052850165f17.zip,,,,,852.72,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05202741820437.zip,,,,,42.13,MB
3E4065FE,Cell 7,E:\,0,File,ThermalDay1_RadiometricThermal_WedNov05202427668993.zip,,,,,42.44,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b887f361e830ddf9744a4.zip,,,,,2.62,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b877ccfdf96ed7fdf3a38.zip,,,,,1.83,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8876a12685d39131dde6.zip,,,,,4.76,GB
3E4065FE,Cell 7,E:\,0,File,RGBDay1_Orthomosaic_WedNov05180400901653.zip,,,,,733.83,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05180002910586.zip,,,,,56.58,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b877e1808b8fb48e8f82f.zip,,,,,2.86,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8886ba974df208eec8e8.zip,,,,,1.87,GB
3E4065FE,Cell 7,E:\,0,File,ThermalCapture_RadiometricThermal_WedNov05172755745445.zip,,,,,22.85,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05184721512370.zip,,,,,64.84,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8782077de802903d17ba.zip,,,,,1.94,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88922dce2ea36fa420ba.zip,,,,,2.82,GB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05211425928867.zip,,,,,144.37,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b888a37de22152d5e9144.zip,,,,,1.35,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87837eab14f927e272ea.zip,,,,,848.08,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05194206690062.zip,,,,,76.51,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b878425f1bbcc10c3a824.zip,,,,,1.08,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05182249665969.zip,,,,,81.74,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b877439d06b3f98dec093.zip,,,,,7.74,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05182354106596.zip,,,,,41.38,MB
3E4065FE,Cell 7,E:\,0,File,OrbitStack_RadiometricThermal_WedNov05200723114712.zip,,,,,11.12,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88b65cdc82c63e3d5ce6.zip,,,,,2.23,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8785c83e547e64b1329e.zip,,,,,421.7,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b888c2043f0dcb9b9f2af.zip,,,,,2.29,GB
3E4065FE,Cell 7,E:\,0,File,OrbitStackRGB_Orthomosaic_WedNov05172830941221.zip,,,,,49.14,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05173806046547.zip,,,,,35.79,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05172354479209.zip,,,,,2.04,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05184853301305.zip,,,,,48.04,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8781c77233600edb6acd.zip,,,,,4.15,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05174158158329.zip,,,,,50.21,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8786c587bc6bf34ffc14.zip,,,,,1.62,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b888e25f1bbcc10c3a831.zip,,,,,2.84,GB
3E4065FE,Cell 7,E:\,0,File,ThermalCapture_RadiometricThermal_WedNov05180945310685.zip,,,,,165.31,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05194224889131.zip,,,,,72.21,MB
3E4065FE,Cell 7,E:\,0,File,DroneCapture_Orthomosaic_WedNov05172859350803.zip,,,,,68.34,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b889439d06b3f98dec0a0.zip,,,,,1.95,GB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05183245680164.zip,,,,,50.42,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05180110824112.zip,,,,,78.85,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b878cfd93b3e3199dbbd4.zip,,,,,910.94,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8890f299ecef0f925276.zip,,,,,2.41,GB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05173646965525.zip,,,,,286.34,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05174305629664.zip,,,,,59.87,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b878d7eab14f927e272ed.zip,,,,,771.07,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b889acfdf96ed7fdf3a46.zip,,,,,1.35,GB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05195847076658.zip,,,,,392.23,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05182543736185.zip,,,,,76.77,MB
3E4065FE,Cell 7,E:\,0,File,ThermalCapture_RadiometricThermal_WedNov05173609578914.zip,,,,,43.77,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8896f9ead6aead4d99e7.zip,,,,,2.38,GB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05172353986366.zip,,,,,3.92,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b889cc07a02fbce740046.zip,,,,,1.5,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b878ed804c04c0223bb2a.zip,,,,,622.24,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88986b99ccd17d1b7840.zip,,,,,2.4,GB
3E4065FE,Cell 7,E:\,0,File,ThermalCapture_RadiometricThermal_WedNov05194756419829.zip,,,,,59.31,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174220381246.zip,,,,,26.93,MB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05205421433364.zip,,,,,852.97,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88a56cdd25eb75574ada.zip,,,,,584.24,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87910ffa4b22ee6de4b6.zip,,,,,2.52,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8773d3be840c3068619f.zip,,,,,19.93,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05200504953865.zip,,,,,14.86,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88a7a2e2120228810d40.zip,,,,,421.77,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174313192373.zip,,,,,29.95,MB
3E4065FE,Cell 7,E:\,0,File,RGBCapture_Orthomosaic_WedNov05172835340486.zip,,,,,199.85,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b889e9ef38fcacc8522a4.zip,,,,,2.47,GB
3E4065FE,Cell 7,E:\,0,File,ThermalCapture_RadiometricThermal_WedNov05211328420917.zip,,,,,33.15,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88a025f1bbcc10c3a834.zip,,,,,1.49,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b879261423239c63475b7.zip,,,,,2.68,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05201438100398.zip,,,,,35.39,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8793d3be840c306861a2.zip,,,,,265.86,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88ae391f36dd1949f3ef.zip,,,,,684.74,MB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05172432258160.zip,,,,,18.16,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88b0c83e547e64b132a8.zip,,,,,623.38,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05172418623868.zip,,,,,177.79,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8a107718cafbe547ab5f.zip,,,,,1.97,GB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05185755972694.zip,,,,,190.83,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8794b83ee49a3e136346.zip,,,,,773.93,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174346786133.zip,,,,,202.17,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88b4c83e547e64b132ab.zip,,,,,908.52,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05201512891226.zip,,,,,63.6,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b879661307887471ebb13.zip,,,,,250.66,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05194215230413.zip,,,,,68.77,MB
3E4065FE,Cell 7,E:\,0,File,ThermalMap_RadiometricThermal_WedNov05185519851531.zip,,,,,33.11,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a3a511635c4b0676f2.zip,,,,,50.49,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88b857254fa2eee68962.zip,,,,,1.74,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05180215074645.zip,,,,,74.56,MB
3E4065FE,Cell 7,E:\,0,File,WoodstockMeadowsPark_Orthomosaic_WedNov05194211188669.zip,,,,,8.22,GB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05203247630925.zip,,,,,190.31,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05200609386301.zip,,,,,57.08,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b879860a230f317f6c258.zip,,,,,362.34,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88ba1808b8fb48e8f842.zip,,,,,3.17,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05172936143575.zip,,,,,7.01,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05201545597727.zip,,,,,63.36,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8797d31c2c7d2aad1365.zip,,,,,569.56,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88bcc83e547e64b132ae.zip,,,,,1.94,GB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05205527221577.zip,,,,,66.41,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05174359813982.zip,,,,,53.09,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b879ffd93b3e3199dbbd7.zip,,,,,218.03,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88be25f1bbcc10c3a839.zip,,,,,963.18,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05172950711771.zip,,,,,424.14,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05194215214413.zip,,,,,53.35,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8789dbb5e383799db80f.zip,,,,,8.8,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88c0dbfc052850165f22.zip,,,,,1.16,GB
3E4065FE,Cell 7,E:\,0,File,DronePhotos_Orthomosaic_WedNov05173722804752.zip,,,,,7.59,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88c295add6decfc5082c.zip,,,,,1.53,GB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05175514668183.zip,,,,,234.3,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05194307481421.zip,,,,,83.35,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a0bf7ad59f6481795a.zip,,,,,1.27,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174132551372.zip,,,,,50.81,MB
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05201207317866.zip,,,,,14.37,MB
3E4065FE,Cell 7,E:\,0,File,FarleyAcresUtah_Orthomosaic_WedNov05195440637681.zip,,,,,11.47,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a5ef60bd405395d6c8.zip,,,,,263.65,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8956adf25dd03c6c8da8.zip,,,,,486.03,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05172433699538.zip,,,,,2.0,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05200545613431.zip,,,,,37.13,MB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05173007553803.zip,,,,,10.1,MB
3E4065FE,Cell 7,E:\,0,File,Quad24_RadiometricThermal_WedNov05210818742249.zip,,,,,13.88,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a1be06c4b6ab1ca056.zip,,,,,1.3,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88c689052cd537ac3bae.zip,,,,,712.72,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a7d1d14f15c90f3d73.zip,,,,,225.5,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05204130766611.zip,,,,,16.84,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05175748474668.zip,,,,,120.09,MB
3E4065FE,Cell 7,E:\,0,File,Map2_RadiometricThermal_WedNov05211254225236.zip,,,,,5.26,MB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05181440616416.zip,,,,,7.69,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05182956992263.zip,,,,,32.43,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87aa762460729a6bf2a0.zip,,,,,192.94,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88c4675005575de6e3fb.zip,,,,,2.38,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b87a9c42d9dd7ade88a7b.zip,,,,,411.83,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05192052688326.zip,,,,,36.65,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88c90c3439c2501b998d.zip,,,,,350.42,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89bfcfdf96ed7fdf3a59.zip,,,,,1.27,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05191029666031.zip,,,,,34.03,MB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05203708070054.zip,,,,,28.4,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88ca0af3906738d52132.zip,,,,,505.88,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89b991c6af042f6d7974.zip,,,,,3.42,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05174502369990.zip,,,,,19.77,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174052036697.zip,,,,,0.08,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88cdc3a8e7091fbe0cf2.zip,,,,,556.72,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89c26cdd25eb75574af5.zip,,,,,1.46,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05204757925744.zip,,,,,33.09,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89bb5cdc82c63e3d5cfc.zip,,,,,2.44,GB
3E4065FE,Cell 7,E:\,0,File,FullMap_Orthomosaic_WedNov05203244704860.zip,,,,,6.18,GB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05174035038319.zip,,,,,24.92,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d063703440485922b2.zip,,,,,552.41,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89c6a2e2120228810d51.zip,,,,,101.67,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05202205547555.zip,,,,,35.45,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05184833453373.zip,,,,,34.6,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89e0da6b4e5019f8a130.zip,,,,,451.75,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89ce0c3439c2501b999d.zip,,,,,482.36,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d281057aa8b2a8ce0d.zip,,,,,654.69,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05190825794560.zip,,,,,41.65,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05182602966535.zip,,,,,37.55,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05181847646237.zip,,,,,23.42,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d4a12685d39131ddea.zip,,,,,712.72,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89d45646364c07d77431.zip,,,,,225.84,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05211234611633.zip,,,,,26.12,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89c881b35c92fd329b5c.zip,,,,,979.79,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05192641252354.zip,,,,,32.1,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05182402567307.zip,,,,,44.46,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d60c69edb5b6e7fc4b.zip,,,,,1.1,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89c5a2e2120228810d4e.zip,,,,,1.64,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05200619680352.zip,,,,,28.45,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05181903645785.zip,,,,,77.78,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d8ee390d50bfc71bbb.zip,,,,,501.01,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89d97a7822e869e32b96.zip,,,,,457.7,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05191041944056.zip,,,,,19.8,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05180014342524.zip,,,,,49.67,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88d9fd93b3e3199dbbf2.zip,,,,,877.26,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05204500457341.zip,,,,,813.19,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05184949659881.zip,,,,,36.62,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05190831895922.zip,,,,,66.03,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88dc7d47d5e94d17d4f3.zip,,,,,618.51,MB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05184703305498.zip,,,,,8.39,MB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05182652642695.zip,,,,,21.62,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89e052b5eb55b3026e41.zip,,,,,123.87,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8988192305858f339e6f.zip,,,,,2.82,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89df675005575de6e409.zip,,,,,740.8,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88deef60bd405395d6ea.zip,,,,,378.88,MB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05190818025935.zip,,,,,37.49,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05211543360521.zip,,,,,82.59,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89dc6cdd25eb75574afb.zip,,,,,965.46,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88df6b99ccd17d1b7844.zip,,,,,455.82,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89e3c07a02fbce740056.zip,,,,,1.26,GB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05174526465376.zip,,,,,10.77,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89e6d58807571bbd902c.zip,,,,,1.01,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05181447186904.zip,,,,,38.61,MB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05184711556261.zip,,,,,40.94,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05194211693346.zip,,,,,12.69,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89ea61423239c63475d2.zip,,,,,1.5,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88df36820ff80d53d663.zip,,,,,289.71,MB
3E4065FE,Cell 7,E:\,0,File,Map2_Orthomosaic_WedNov05190823018551.zip,,,,,33.51,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88a2d31c2c7d2aad1371.zip,,,,,36.93,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89ed90aeb648ea7bd0d1.zip,,,,,1.43,GB
3E4065FE,Cell 7,E:\,0,File,CottonwoodHeights_Orthomosaic_WedNov05201645504336.zip,,,,,12.73,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b8a5461307887471ebb34.zip,,,,,5.16,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89f5d58807571bbd902f.zip,,,,,30.81,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89f12043f0dcb9b9f2c9.zip,,,,,1.35,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88b25fbc40d724edda3d.zip,,,,,53.96,GB
3E4065FE,Cell 7,E:\,0,File,lebanonOHAOI2_Orthomosaic_WedNov05174200273717.zip,,,,,10.84,GB
3E4065FE,Cell 7,E:\,0,File,Drone_Orthomosaic_WedNov05210055417449.zip,,,,,40.17,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05190825365548.zip,,,,,49.9,MB
3E4065FE,Cell 7,E:\,0,File,Sandy_Orthomosaic_WedNov05202901334455.zip,,,,,7.77,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89f89ef38fcacc8522b7.zip,,,,,2.49,GB
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05210246971751.zip,,,,,6.37,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89f99f1aad8e95fbe446.zip,,,,,285.99,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88e6a79b91d568536eec.zip,,,,,83.78,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05190829234835.zip,,,,,242.05,MB
3E4065FE,Cell 7,E:\,0,File,RGB_Orthomosaic_WedNov05202942710485.zip,,,,,203.03,MB
3E4065FE,Cell 7,E:\,0,File,LebanonOHAOI1_Orthomosaic_WedNov05190822666823.zip,,,,,13.96,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88e7d1d14f15c90f3d7f.zip,,,,,305.58,MB
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05182454459376.zip,,,,,124.16,MB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05180443216789.zip,,,,,33.54,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89faec7d4ebf813cf3fb.zip,,,,,2.49,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88e4c6ee021eb44e7b75.zip,,,,,863.37,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89fbec7d4ebf813cf3fe.zip,,,,,2.35,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05200631875094.zip,,,,,34.7,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89fc60a230f317f6c271.zip,,,,,8.32,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88e9596febb55a91c86f.zip,,,,,1.05,GB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b89fd6cdd25eb75574b01.zip,,,,,1.97,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05211156304462.zip,,,,,27.95,MB
3E4065FE,Cell 7,E:\,0,File,Map1_RadiometricThermal_WedNov05192716655361.zip,,,,,170.34,MB
3E4065FE,Cell 7,E:\,0,File,source_data_export_690b88eb5646364c07d77426.zip,,,,,1.23,GB
3E4065FE,Cell 7,E:\,0,File,Map1_Orthomosaic_WedNov05174205138895.zip,,,,,4.11,GB
3E4065FE,Cell 7,E:\,0,File,Thermal_RadiometricThermal_WedNov05180445960267.zip,,,,,10.0,MB
